GEOID,population,white,black,hisp,ai,income,income.se,college,college.se,insurance,insurance.se
55079004500,2118,0.8970727101038716,87.48819641170915,7.412653446647781,0,23333,3606.079027355623,5,1.580547112462006,88.2,3.3434650455927053
55079005000,5387,23.630963430480787,61.66697605346204,7.10970855763876,0,48702,4057.7507598784196,26.8,2.6747720364741645,93.1,1.458966565349544
55079005800,3582,58.6823003908431,33.50083752093802,1.6750418760469012,0,62727,10020.060790273556,46.2,3.951367781155015,93.5,1.884498480243161
55079014300,2408,80.35714285714286,7.267441860465116,3.862126245847176,0,52500,11347.112462006078,69.5,3.829787234042553,97,1.21580547112462
55079015700,3116,14.313222079589217,9.403080872913993,74.39024390243902,0.7702182284980744,26050,3885.714285714286,8.4,2.43161094224924,78.6,3.8905775075987843
55079018400,1380,85.72463768115942,0,12.101449275362318,0,61106,4128.87537993921,40,4.437689969604863,95.4,2.006079027355623
55079018900,1943,36.33556356150283,2.779207411219763,58.77509006690685,0,57039,6969.604863221884,15.1,6.261398176291793,80,7.112462006079027
55079019600,3436,80.55878928987194,4.889406286379511,10.884749708963911,0,51587,3158.0547112462004,19.3,3.2826747720364744,96.1,1.458966565349544
55079020200,3626,46.85603971318257,2.0132377275234417,36.67953667953668,0.27578599007170435,53804,3205.471124620061,16.3,3.525835866261398,83.6,3.951367781155015
55079180200,5187,77.98342008868325,3.1424715635241953,18.12222864854444,0,44954,7326.44376899696,22.8,3.4042553191489358,91.3,3.951367781155015
55079180500,4534,85.35509483899426,2.5363917071018967,7.543008381120424,1.0145566828407586,58532,4158.054711246201,19.8,4.012158054711246,93.2,2.613981762917933
55079185700,1877,3.462972828982419,82.25892381459776,6.393180607352158,0,21347,3574.468085106383,13.9,3.465045592705167,93.6,3.465045592705167
55079140202,5937,92.21829206670036,2.2065016001347484,2.3749368367862558,0.9263938015832912,86504,5503.343465045593,38.7,4.316109422492401,97.3,1.3373860182370823
55079160204,5452,72.89068231841526,6.2179016874541455,5.24578136463683,0,59831,5425.531914893617,43,4.5592705167173255,93.3,2.3100303951367778
55079170200,3981,80.38181361466968,4.0944486309972365,11.956794775182114,0,41322,4484.498480243161,23.1,3.221884498480243,93.7,1.9452887537993921
55079020900,2709,80.06644518272425,0.7382798080472499,14.950166112956811,0.5167958656330749,59575,3907.598784194529,34.5,4.012158054711246,93.6,2.9787234042553195
55079021600,4798,62.04668611921634,0.3334722801167153,21.92580241767403,0,49286,10618.844984802432,13.7,2.188449848024316,91.9,2.3100303951367778
55079060102,3098,78.37314396384764,11.491284699806327,5.519690122659781,0.38734667527437056,87983,6263.22188449848,62.8,3.768996960486322,98.4,0.8510638297872339
55079080100,2700,84.55555555555556,5.7407407407407405,3.074074074074074,0,71393,2231.61094224924,68.7,4.25531914893617,94.3,2.006079027355623
55079090300,3350,71.85074626865672,5.731343283582089,7.731343283582089,1.2537313432835822,61923,4482.066869300912,52.1,3.768996960486322,96.3,1.458966565349544
55079016200,3420,19.53216374269006,3.128654970760234,70.35087719298245,1.0526315789473684,36437,3883.8905775075987,18.5,4.437689969604863,80.5,4.984802431610942
55079016700,3235,9.984544049459041,16.16692426584235,67.57341576506956,2.5038639876352398,27147,6245.592705167173,6.1,2.066869300911854,74.5,4.376899696048632
